id,country_code,province_code,city_code,district_code,level,parent_code,province_name,city_name,district_name,short_city_name,city_tier,city_cluster,is_municipality,is_subprovincial,gdp,population,gdp_per_capita,income_per_capita,stats_year,citycode,center_lon,center_lat,created_at,updated_at
769,CN,150000,150700,150782,district,150700,内蒙古自治区,呼伦贝尔市,牙克石市,,,,False,False,,,,,,0470,120.711639,49.285947,2025-12-05 23:50:09,2025-12-05 23:50:09
770,CN,150000,150700,150702,district,150700,内蒙古自治区,呼伦贝尔市,海拉尔区,,,,False,False,,,,,,0470,119.824542,49.234715,2025-12-05 23:50:09,2025-12-05 23:50:09
771,CN,150000,150700,150721,district,150700,内蒙古自治区,呼伦贝尔市,阿荣旗,,,,False,False,,,,,,0470,123.458943,48.126553,2025-12-05 23:50:09,2025-12-05 23:50:09
772,CN,150000,150700,150724,district,150700,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,,,,False,False,,,,,,0470,119.755253,49.146692,2025-12-05 23:50:09,2025-12-05 23:50:09
773,CN,150000,150700,150783,district,150700,内蒙古自治区,呼伦贝尔市,扎兰屯市,,,,False,False,,,,,,0470,122.708475,48.028396,2025-12-05 23:50:09,2025-12-05 23:50:09
774,CN,150000,150700,150703,district,150700,内蒙古自治区,呼伦贝尔市,扎赉诺尔区,,,,False,False,,,,,,0470,117.669939,49.511213,2025-12-05 23:50:09,2025-12-05 23:50:09
775,CN,150000,150700,150781,district,150700,内蒙古自治区,呼伦贝尔市,满洲里市,,,,False,False,,,,,,0470,117.379134,49.59862,2025-12-05 23:50:09,2025-12-05 23:50:09
776,CN,150000,150700,150727,district,150700,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,,,,False,False,,,,,,0470,116.8237,48.671865,2025-12-05 23:50:09,2025-12-05 23:50:09
777,CN,150000,150700,150723,district,150700,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,,,,False,False,,,,,,0470,123.725643,50.591604,2025-12-05 23:50:09,2025-12-05 23:50:09
778,CN,150000,150700,150784,district,150700,内蒙古自治区,呼伦贝尔市,额尔古纳市,,,,False,False,,,,,,0470,120.180506,50.243102,2025-12-05 23:50:09,2025-12-05 23:50:09
779,CN,150000,150700,150726,district,150700,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,,,,False,False,,,,,,0470,118.269782,48.21827,2025-12-05 23:50:09,2025-12-05 23:50:09
780,CN,150000,150700,150722,district,150700,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,,,,False,False,,,,,,0470,124.519023,48.477728,2025-12-05 23:50:09,2025-12-05 23:50:09
781,CN,150000,150700,150725,district,150700,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,,,,False,False,,,,,,0470,119.424026,49.328916,2025-12-05 23:50:09,2025-12-05 23:50:09
782,CN,150000,150800,150824,district,150800,内蒙古自治区,巴彦淖尔市,乌拉特中旗,,,,False,False,,,,,,0478,108.513653,41.58813,2025-12-05 23:50:09,2025-12-05 23:50:09
783,CN,150000,150800,150822,district,150800,内蒙古自治区,巴彦淖尔市,磴口县,,,,False,False,,,,,,0478,107.008288,40.330534,2025-12-05 23:50:09,2025-12-05 23:50:09
784,CN,150000,150800,150825,district,150800,内蒙古自治区,巴彦淖尔市,乌拉特后旗,,,,False,False,,,,,,0478,107.074748,41.08412,2025-12-05 23:50:09,2025-12-05 23:50:09
785,CN,150000,150800,150826,district,150800,内蒙古自治区,巴彦淖尔市,杭锦后旗,,,,False,False,,,,,,0478,107.151296,40.886596,2025-12-05 23:50:09,2025-12-05 23:50:09
786,CN,150000,150800,150802,district,150800,内蒙古自治区,巴彦淖尔市,临河区,,,,False,False,,,,,,0478,107.363536,40.750969,2025-12-05 23:50:09,2025-12-05 23:50:09
787,CN,150000,150800,150821,district,150800,内蒙古自治区,巴彦淖尔市,五原县,,,,False,False,,,,,,0478,108.267466,41.088446,2025-12-05 23:50:09,2025-12-05 23:50:09
788,CN,150000,150800,150823,district,150800,内蒙古自治区,巴彦淖尔市,乌拉特前旗,,,,False,False,,,,,,0478,108.652114,40.737018,2025-12-05 23:50:09,2025-12-05 23:50:09
789,CN,150000,150900,150929,district,150900,内蒙古自治区,乌兰察布市,四子王旗,,,,False,False,,,,,,0474,111.706663,41.533542,2025-12-05 23:50:09,2025-12-05 23:50:09
790,CN,150000,150900,150922,district,150900,内蒙古自治区,乌兰察布市,化德县,,,,False,False,,,,,,0474,114.01029,41.904123,2025-12-05 23:50:09,2025-12-05 23:50:09
791,CN,150000,150900,150923,district,150900,内蒙古自治区,乌兰察布市,商都县,,,,False,False,,,,,,0474,113.577778,41.562176,2025-12-05 23:50:09,2025-12-05 23:50:09
792,CN,150000,150900,150928,district,150900,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,,,,False,False,,,,,,0474,113.191505,41.435937,2025-12-05 23:50:09,2025-12-05 23:50:09
793,CN,150000,150900,150927,district,150900,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,,,,False,False,,,,,,0474,112.635348,41.277449,2025-12-05 23:50:09,2025-12-05 23:50:09
794,CN,150000,150900,150921,district,150900,内蒙古自治区,乌兰察布市,卓资县,,,,False,False,,,,,,0474,112.577716,40.894618,2025-12-05 23:50:09,2025-12-05 23:50:09
795,CN,150000,150900,150902,district,150900,内蒙古自治区,乌兰察布市,集宁区,,,,False,False,,,,,,0474,113.168973,41.000742,2025-12-05 23:50:09,2025-12-05 23:50:09
796,CN,150000,150900,150926,district,150900,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,,,,False,False,,,,,,0474,113.212409,40.783551,2025-12-05 23:50:09,2025-12-05 23:50:09
797,CN,150000,150900,150924,district,150900,内蒙古自治区,乌兰察布市,兴和县,,,,False,False,,,,,,0474,113.834176,40.8723,2025-12-05 23:50:09,2025-12-05 23:50:09
798,CN,150000,150900,150925,district,150900,内蒙古自治区,乌兰察布市,凉城县,,,,False,False,,,,,,0474,112.504243,40.532358,2025-12-05 23:50:09,2025-12-05 23:50:09
799,CN,150000,150900,150981,district,150900,内蒙古自治区,乌兰察布市,丰镇市,,,,False,False,,,,,,0474,113.109875,40.437022,2025-12-05 23:50:09,2025-12-05 23:50:09
800,CN,150000,152200,152202,district,152200,内蒙古自治区,兴安盟,阿尔山市,,,,False,False,,,,,,0482,119.943577,47.17744,2025-12-05 23:50:09,2025-12-05 23:50:09
801,CN,150000,152200,152222,district,152200,内蒙古自治区,兴安盟,科尔沁右翼中旗,,,,False,False,,,,,,0482,121.476357,45.060728,2025-12-05 23:50:09,2025-12-05 23:50:09
802,CN,150000,152200,152224,district,152200,内蒙古自治区,兴安盟,突泉县,,,,False,False,,,,,,0482,121.593972,45.381918,2025-12-05 23:50:09,2025-12-05 23:50:09
803,CN,150000,152200,152223,district,152200,内蒙古自治区,兴安盟,扎赉特旗,,,,False,False,,,,,,0482,122.899627,46.723154,2025-12-05 23:50:09,2025-12-05 23:50:09
804,CN,150000,152200,152221,district,152200,内蒙古自治区,兴安盟,科尔沁右翼前旗,,,,False,False,,,,,,0482,121.952638,46.079664,2025-12-05 23:50:09,2025-12-05 23:50:09
805,CN,150000,152200,152201,district,152200,内蒙古自治区,兴安盟,乌兰浩特市,,,,False,False,,,,,,0482,122.093309,46.072233,2025-12-05 23:50:09,2025-12-05 23:50:09
806,CN,150000,152500,152525,district,152500,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,,,,False,False,,,,,,0479,116.97526,45.497329,2025-12-05 23:50:09,2025-12-05 23:50:09
807,CN,150000,152500,152526,district,152500,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,,,,False,False,,,,,,0479,117.608668,44.587746,2025-12-05 23:50:09,2025-12-05 23:50:09
808,CN,150000,152500,152502,district,152500,内蒙古自治区,锡林郭勒盟,锡林浩特市,,,,False,False,,,,,,0479,116.085814,43.933417,2025-12-05 23:50:09,2025-12-05 23:50:09
809,CN,150000,152500,152522,district,152500,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,,,,False,False,,,,,,0479,114.950185,44.022831,2025-12-05 23:50:09,2025-12-05 23:50:09
810,CN,150000,152500,152523,district,152500,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,,,False,False,,,,,,0479,113.667171,43.859718,2025-12-05 23:50:09,2025-12-05 23:50:09
811,CN,150000,152500,152524,district,152500,内蒙古自治区,锡林郭勒盟,苏尼特右旗,,,,False,False,,,,,,0479,112.641806,42.742417,2025-12-05 23:50:09,2025-12-05 23:50:09
812,CN,150000,152500,152501,district,152500,内蒙古自治区,锡林郭勒盟,二连浩特市,,,,False,False,,,,,,0479,111.949594,43.64285,2025-12-05 23:50:09,2025-12-05 23:50:09
813,CN,150000,152500,152531,district,152500,内蒙古自治区,锡林郭勒盟,多伦县,,,,False,False,,,,,,0479,116.485549,42.203454,2025-12-05 23:50:09,2025-12-05 23:50:09
814,CN,150000,152500,152530,district,152500,内蒙古自治区,锡林郭勒盟,正蓝旗,,,,False,False,,,,,,0479,115.991648,42.241815,2025-12-05 23:50:09,2025-12-05 23:50:09
815,CN,150000,152500,152529,district,152500,内蒙古自治区,锡林郭勒盟,正镶白旗,,,,False,False,,,,,,0479,115.029748,42.287493,2025-12-05 23:50:09,2025-12-05 23:50:09
816,CN,150000,152500,152528,district,152500,内蒙古自治区,锡林郭勒盟,镶黄旗,,,,False,False,,,,,,0479,113.847287,42.232371,2025-12-05 23:50:09,2025-12-05 23:50:09
817,CN,150000,152500,152527,district,152500,内蒙古自治区,锡林郭勒盟,太仆寺旗,,,,False,False,,,,,,0479,115.283173,41.876889,2025-12-05 23:50:09,2025-12-05 23:50:09
818,CN,150000,152900,152923,district,152900,内蒙古自治区,阿拉善盟,额济纳旗,,,,False,False,,,,,,0483,101.055861,41.953963,2025-12-05 23:50:09,2025-12-05 23:50:09
819,CN,150000,152900,152922,district,152900,内蒙古自治区,阿拉善盟,阿拉善右旗,,,,False,False,,,,,,0483,101.666917,39.216185,2025-12-05 23:50:09,2025-12-05 23:50:09
820,CN,150000,152900,152921,district,152900,内蒙古自治区,阿拉善盟,阿拉善左旗,,,,False,False,,,,,,0483,105.666208,38.833589,2025-12-05 23:50:09,2025-12-05 23:50:09
821,CN,210000,210100,210114,district,210100,辽宁省,沈阳市,于洪区,,,,False,False,,,,,,024,123.308062,41.793925,2025-12-05 23:50:09,2025-12-05 23:50:09
822,CN,210000,210100,210123,district,210100,辽宁省,沈阳市,康平县,,,,False,False,,,,,,024,123.343701,42.727249,2025-12-05 23:50:09,2025-12-05 23:50:09
823,CN,210000,210100,210181,district,210100,辽宁省,沈阳市,新民市,,,,False,False,,,,,,024,122.835964,41.985757,2025-12-05 23:50:09,2025-12-05 23:50:09
824,CN,210000,210100,210124,district,210100,辽宁省,沈阳市,法库县,,,,False,False,,,,,,024,123.440294,42.50108,2025-12-05 23:50:09,2025-12-05 23:50:09
825,CN,210000,210100,210104,district,210100,辽宁省,沈阳市,大东区,,,,False,False,,,,,,024,123.469828,41.805292,2025-12-05 23:50:09,2025-12-05 23:50:09
826,CN,210000,210100,210103,district,210100,辽宁省,沈阳市,沈河区,,,,False,False,,,,,,024,123.45884,41.795688,2025-12-05 23:50:09,2025-12-05 23:50:09
827,CN,210000,210100,210112,district,210100,辽宁省,沈阳市,浑南区,,,,False,False,,,,,,024,123.449597,41.714729,2025-12-05 23:50:09,2025-12-05 23:50:09
828,CN,210000,210100,210106,district,210100,辽宁省,沈阳市,铁西区,,,,False,False,,,,,,024,123.334781,41.821721,2025-12-05 23:50:09,2025-12-05 23:50:09
829,CN,210000,210100,210115,district,210100,辽宁省,沈阳市,辽中区,,,,False,False,,,,,,024,122.766159,41.517449,2025-12-05 23:50:09,2025-12-05 23:50:09
830,CN,210000,210100,210111,district,210100,辽宁省,沈阳市,苏家屯区,,,,False,False,,,,,,024,123.343937,41.665153,2025-12-05 23:50:09,2025-12-05 23:50:09
831,CN,210000,210100,210102,district,210100,辽宁省,沈阳市,和平区,,,,False,False,,,,,,024,123.420401,41.789766,2025-12-05 23:50:09,2025-12-05 23:50:09
832,CN,210000,210100,210105,district,210100,辽宁省,沈阳市,皇姑区,,,,False,False,,,,,,024,123.441468,41.824574,2025-12-05 23:50:09,2025-12-05 23:50:09
833,CN,210000,210100,210113,district,210100,辽宁省,沈阳市,沈北新区,,,,False,False,,,,,,024,123.584209,41.913071,2025-12-05 23:50:09,2025-12-05 23:50:09
834,CN,210000,210200,210281,district,210200,辽宁省,大连市,瓦房店市,,,,False,False,,,,,,0411,121.979463,39.62701,2025-12-05 23:50:09,2025-12-05 23:50:09
835,CN,210000,210200,210283,district,210200,辽宁省,大连市,庄河市,,,,False,False,,,,,,0411,122.965881,39.680825,2025-12-05 23:50:09,2025-12-05 23:50:09
836,CN,210000,210200,210214,district,210200,辽宁省,大连市,普兰店区,,,,False,False,,,,,,0411,121.938299,39.391565,2025-12-05 23:50:09,2025-12-05 23:50:09
837,CN,210000,210200,210213,district,210200,辽宁省,大连市,金州区,,,,False,False,,,,,,0411,121.782513,39.050211,2025-12-05 23:50:09,2025-12-05 23:50:09
838,CN,210000,210200,210224,district,210200,辽宁省,大连市,长海县,,,,False,False,,,,,,0411,122.588487,39.272779,2025-12-05 23:50:09,2025-12-05 23:50:09
839,CN,210000,210200,210211,district,210200,辽宁省,大连市,甘井子区,,,,False,False,,,,,,0411,121.525469,38.952998,2025-12-05 23:50:09,2025-12-05 23:50:09
840,CN,210000,210200,210212,district,210200,辽宁省,大连市,旅顺口区,,,,False,False,,,,,,0411,121.261982,38.851742,2025-12-05 23:50:09,2025-12-05 23:50:09
841,CN,210000,210200,210202,district,210200,辽宁省,大连市,中山区,,,,False,False,,,,,,0411,121.644996,38.918357,2025-12-05 23:50:09,2025-12-05 23:50:09
842,CN,210000,210200,210203,district,210200,辽宁省,大连市,西岗区,,,,False,False,,,,,,0411,121.612461,38.914751,2025-12-05 23:50:09,2025-12-05 23:50:09
843,CN,210000,210200,210204,district,210200,辽宁省,大连市,沙河口区,,,,False,False,,,,,,0411,121.594201,38.904771,2025-12-05 23:50:09,2025-12-05 23:50:09
844,CN,210000,210300,210323,district,210300,辽宁省,鞍山市,岫岩满族自治县,,,,False,False,,,,,,0412,123.280933,40.290995,2025-12-05 23:50:09,2025-12-05 23:50:09
845,CN,210000,210300,210311,district,210300,辽宁省,鞍山市,千山区,,,,False,False,,,,,,0412,122.9447506,41.0689014,2025-12-05 23:50:09,2025-12-05 23:50:09
846,CN,210000,210300,210303,district,210300,辽宁省,鞍山市,铁西区,,,,False,False,,,,,,0412,122.969531,41.119719,2025-12-05 23:50:09,2025-12-05 23:50:09
847,CN,210000,210300,210302,district,210300,辽宁省,鞍山市,铁东区,,,,False,False,,,,,,0412,122.990888,41.089578,2025-12-05 23:50:09,2025-12-05 23:50:09
848,CN,210000,210300,210304,district,210300,辽宁省,鞍山市,立山区,,,,False,False,,,,,,0412,123.029091,41.150401,2025-12-05 23:50:09,2025-12-05 23:50:09
849,CN,210000,210300,210321,district,210300,辽宁省,鞍山市,台安县,,,,False,False,,,,,,0412,122.436037,41.412866,2025-12-05 23:50:09,2025-12-05 23:50:09
850,CN,210000,210300,210381,district,210300,辽宁省,鞍山市,海城市,,,,False,False,,,,,,0412,122.685176,40.882548,2025-12-05 23:50:09,2025-12-05 23:50:09
851,CN,210000,210400,210422,district,210400,辽宁省,抚顺市,新宾满族自治县,,,,False,False,,,,,,0413,125.039994,41.734031,2025-12-05 23:50:09,2025-12-05 23:50:09
852,CN,210000,210400,210411,district,210400,辽宁省,抚顺市,顺城区,,,,False,False,,,,,,0413,123.94504,41.883375,2025-12-05 23:50:09,2025-12-05 23:50:09
853,CN,210000,210400,210404,district,210400,辽宁省,抚顺市,望花区,,,,False,False,,,,,,0413,123.784235,41.853484,2025-12-05 23:50:09,2025-12-05 23:50:09
854,CN,210000,210400,210402,district,210400,辽宁省,抚顺市,新抚区,,,,False,False,,,,,,0413,123.91293,41.861922,2025-12-05 23:50:09,2025-12-05 23:50:09
855,CN,210000,210400,210421,district,210400,辽宁省,抚顺市,抚顺县,,,,False,False,,,,,,0413,123.8999229,41.73009376,2025-12-05 23:50:09,2025-12-05 23:50:09
856,CN,210000,210400,210403,district,210400,辽宁省,抚顺市,东洲区,,,,False,False,,,,,,0413,124.038491,41.853001,2025-12-05 23:50:09,2025-12-05 23:50:09
857,CN,210000,210400,210423,district,210400,辽宁省,抚顺市,清原满族自治县,,,,False,False,,,,,,0413,124.924028,42.100804,2025-12-05 23:50:09,2025-12-05 23:50:09
858,CN,210000,210500,210522,district,210500,辽宁省,本溪市,桓仁满族自治县,,,,False,False,,,,,,0414,125.361061,41.267048,2025-12-05 23:50:09,2025-12-05 23:50:09
859,CN,210000,210500,210505,district,210500,辽宁省,本溪市,南芬区,,,,False,False,,,,,,0414,123.744822,41.100273,2025-12-05 23:50:09,2025-12-05 23:50:09
860,CN,210000,210500,210504,district,210500,辽宁省,本溪市,明山区,,,,False,False,,,,,,0414,123.861747,41.343624,2025-12-05 23:50:09,2025-12-05 23:50:09
861,CN,210000,210500,210521,district,210500,辽宁省,本溪市,本溪满族自治县,,,,False,False,,,,,,0414,124.119545,41.301553,2025-12-05 23:50:09,2025-12-05 23:50:09
862,CN,210000,210500,210503,district,210500,辽宁省,本溪市,溪湖区,,,,False,False,,,,,,0414,123.767817,41.32931,2025-12-05 23:50:09,2025-12-05 23:50:09
863,CN,210000,210500,210502,district,210500,辽宁省,本溪市,平山区,,,,False,False,,,,,,0414,123.769081,41.299658,2025-12-05 23:50:09,2025-12-05 23:50:09
864,CN,210000,210600,210682,district,210600,辽宁省,丹东市,凤城市,,,,False,False,,,,,,0415,124.066873,40.45218,2025-12-05 23:50:09,2025-12-05 23:50:09
865,CN,210000,210600,210604,district,210600,辽宁省,丹东市,振安区,,,,False,False,,,,,,0415,124.470005,40.20154,2025-12-05 23:50:09,2025-12-05 23:50:09
866,CN,210000,210600,210681,district,210600,辽宁省,丹东市,东港市,,,,False,False,,,,,,0415,124.152581,39.863193,2025-12-05 23:50:09,2025-12-05 23:50:09
867,CN,210000,210600,210603,district,210600,辽宁省,丹东市,振兴区,,,,False,False,,,,,,0415,124.383382,40.129706,2025-12-05 23:50:09,2025-12-05 23:50:09
868,CN,210000,210600,210624,district,210600,辽宁省,丹东市,宽甸满族自治县,,,,False,False,,,,,,0415,124.783674,40.731319,2025-12-05 23:50:09,2025-12-05 23:50:09
869,CN,210000,210600,210602,district,210600,辽宁省,丹东市,元宝区,,,,False,False,,,,,,0415,124.395577,40.136549,2025-12-05 23:50:09,2025-12-05 23:50:09
870,CN,210000,210700,210711,district,210700,辽宁省,锦州市,太和区,,,,False,False,,,,,,0416,121.103445,41.109232,2025-12-05 23:50:09,2025-12-05 23:50:09
871,CN,210000,210700,210781,district,210700,辽宁省,锦州市,凌海市,,,,False,False,,,,,,0416,121.35499,41.160636,2025-12-05 23:50:09,2025-12-05 23:50:09
872,CN,210000,210700,210782,district,210700,辽宁省,锦州市,北镇市,,,,False,False,,,,,,0416,121.777503,41.588657,2025-12-05 23:50:09,2025-12-05 23:50:09
873,CN,210000,210700,210702,district,210700,辽宁省,锦州市,古塔区,,,,False,False,,,,,,0416,121.128414,41.117481,2025-12-05 23:50:09,2025-12-05 23:50:09
874,CN,210000,210700,210726,district,210700,辽宁省,锦州市,黑山县,,,,False,False,,,,,,0416,122.126645,41.653552,2025-12-05 23:50:09,2025-12-05 23:50:09
875,CN,210000,210700,210727,district,210700,辽宁省,锦州市,义县,,,,False,False,,,,,,0416,121.239558,41.533553,2025-12-05 23:50:09,2025-12-05 23:50:09
876,CN,210000,210700,210703,district,210700,辽宁省,锦州市,凌河区,,,,False,False,,,,,,0416,121.151069,41.115058,2025-12-05 23:50:09,2025-12-05 23:50:09
877,CN,210000,210800,210803,district,210800,辽宁省,营口市,西市区,,,,False,False,,,,,,0417,122.206431,40.666707,2025-12-05 23:50:09,2025-12-05 23:50:09
878,CN,210000,210800,210804,district,210800,辽宁省,营口市,鲅鱼圈区,,,,False,False,,,,,,0417,122.121764,40.226708,2025-12-05 23:50:09,2025-12-05 23:50:09
