change_type,mall_code,name,old_category,new_category,old_level,new_level,reason
category,MALL_171802A1,隆得堡购物广场巴邱店,department_store,shopping_mall,,,keyword_shopping
category,MALL_4E09CFDB,国光购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_7D98582A,广天商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8DA84498,德缘商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_98F6AC74,新干县荷浦商贸中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_A7DABD7B,滨江购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_59B91CA4,供销商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E48088B2,和景商业广场A座,department_store,shopping_mall,,,keyword_shopping
category,MALL_EDEE144C,福贵商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_7876815A,中源购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8D40D87C,永新梦时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_768D440A,浬田商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_FAE0B030,湘赣商品大世界,department_store,shopping_mall,,,typecode_0601
category,MALL_F827EA3D,三古里,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_FDD3D886,中环商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_AB4A2239,宏泰商业广场(宏泰花苑)城市展厅,department_store,shopping_mall,,,keyword_shopping
category,MALL_92CF410E,广东商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_2DED65D3,桥头商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_52C3E984,泰豪商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_ADBC5C49,华影时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6C18D566,华美购物商场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6DE25E2C,国光,department_store,shopping_mall,,,typecode_0601
category,MALL_93AC4191,新桥头供销商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_1507E6DB,海莲商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_77B61FE1,财富购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_111C964A,金鑫未来港-北栋,department_store,shopping_mall,,,typecode_0601
category,MALL_2B810283,万博商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_DA25D3F6,万象城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2700C764,天禧商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_244F2713,好太太购物广场(装修中),department_store,shopping_mall,,,keyword_shopping
category,MALL_6A36A61F,新锦江购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_624E2CE6,株潭商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CEB73A4A,潭埠镇商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F6ED46F1,赣西商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F0E8D3DD,上高商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A3BE2EB6,上高紫金购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E4820022,丰城市商贸广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1B0ABA29,供销社综合商场,department_store,shopping_mall,,,typecode_0601
category,MALL_9D59C39E,兴粤华购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_074FD915,喜盈门范城购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_42A3E456,天鸿购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_41BBDCCC,建新商场,department_store,shopping_mall,,,typecode_0601
category,MALL_8834DB87,恒丰商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_29413D3D,恒丰地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A125BE8F,梅林邻里中心,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_9FC5E9E6,龙润城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D0F0D1F6,上海商城商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6E27BA23,华泰购物超市,department_store,shopping_mall,,,keyword_shopping
category,MALL_B9EA8F1B,佰盛广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_563A0FF9,江西宜丰商场,department_store,shopping_mall,,,typecode_0601
category,MALL_8D861A22,丽枫广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_45EBDC13,公园商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_316D35BF,太平洋财富广场(建设中),department_store,shopping_mall,,,keyword_shopping
category,MALL_DE48E60E,小香港地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_420F4F6C,张家山商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_766B55DC,樟树市泰康商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_ECE850D9,横梁商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_983E9A99,隆达商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_807707E6,雅阁商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B1A77EE2,万民世茂广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1996FF7C,人民商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_7D175509,北湖购物,department_store,shopping_mall,,,keyword_shopping
category,MALL_3A311B50,华尔街酒店贸易广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AD90D81A,国光Cbox,department_store,shopping_mall,,,typecode_0601
category,MALL_A7F63346,宜春国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CC947181,宜春红林·世界城,department_store,shopping_mall,,,keyword_shopping
category,MALL_BD6EA2EE,润达国际购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_B7CC19E9,百尚城,department_store,shopping_mall,,,keyword_shopping
category,MALL_829FD1B6,硒月生活购物广场,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_F17E2E9D,银泰广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_181C826E,青龙商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_8254CCDB,青龙商厦体育中心购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_C3728548,胜峰购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B3B3965E,欣悦汇购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_D16D8C77,靖安商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_9DC6724E,万马名牌广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6FF40CD5,八景时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_42B01F4C,华鼎中央城商场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1981BFFE,大城贸易广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_645AC7A3,高安润达国际购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_FAF5CF8B,东乡区宏鑫商贸城8栋号,department_store,shopping_mall,,,keyword_shopping
category,MALL_EEA58571,中央购物公园,department_store,shopping_mall,,,keyword_shopping
category,MALL_A47F45F8,天亿商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_455585A8,广场商厦,department_store,shopping_mall,,,keyword_shopping
category,MALL_2E3412BA,盛旺客购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_89B345CC,龙城邻里中心商场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_EC626F82,NE象集市,department_store,shopping_mall,,,typecode_0601
category,MALL_5EE058BE,万达广场(暂停营业),department_store,shopping_mall,,,keyword_shopping
category,MALL_C613E814,东购广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E8F6D73A,中环广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6A35F21D,佳家乐购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0CA36E0F,恒业商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E9EC11CD,新城星悦广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_458716C2,王府井购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_4D6DC5F0,荟萃生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_624EA546,融旺国际广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_043E9B51,诚信商厦(玉茗大道),department_store,shopping_mall,,,typecode_0601
category,MALL_8DACD1B4,鑫璟印象(建设中),department_store,shopping_mall,,,typecode_0601
category,MALL_D6573405,铜锣湾广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5BDA5D72,万家福购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2ED92610,东英角桥商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_38A1D343,亿佰购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E1ECE062,南方国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D227921F,金茂商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_693BEEFB,南丰国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_EFC57977,太源延续商场,department_store,shopping_mall,,,typecode_0601
category,MALL_4F8459AA,泰和商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_50DAACCF,西门商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_06D9230B,江南商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_037634B4,润家购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_39F539B3,百望商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_C8DEFD8D,古越家人,department_store,shopping_mall,,,typecode_0601
category,MALL_4BD3E3C4,宝水商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5402355B,崇仁商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_E8F10BA8,崇仁国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_7DA26F29,相山购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_9CECF35D,亿丰商贸博览城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B9F6AE64,帝阁星城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F6DBE1F0,资溪商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_046433DF,雪世界冷饮批发中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_2BDECF37,文化商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8D061814,新城商厦,department_store,shopping_mall,,,keyword_shopping
category,MALL_A25703C5,金溪县浒湾商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_06701F7C,九居商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_289BE185,同胜时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AA592DE1,梦时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E515CFBD,金豪·财富广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D7CECD1C,万悦汇购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2E4F04F1,东风商场,department_store,shopping_mall,,,typecode_0601
category,MALL_927D94A0,华融购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_4C4E2B70,国贸地下商城294号,department_store,shopping_mall,,,keyword_shopping
category,MALL_EBAE470E,地王城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_C0BA442F,新亚新时尚中心城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4EB53DA4,海嘟城,lifestyle_center,shopping_mall,,,keyword_shopping
category,MALL_784DD5BF,罗坊商贸广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B815DD26,罗福广场A栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_5228BFEE,联发时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AAE82418,乐平市英伦广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F0732030,百大手机广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_45E97BEC,宝龙城LOREAL,department_store,shopping_mall,,,keyword_shopping
category,MALL_0CB18078,十八桥商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A7676F7D,友谊商场,department_store,shopping_mall,,,typecode_0601
category,MALL_2DB1E1BF,景德商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_3413D4A7,浙江商城1号楼,department_store,shopping_mall,,,keyword_shopping
category,MALL_B2FB192D,真快活美乐园星座,department_store,shopping_mall,,,typecode_0601
category,MALL_A0118E82,金和汇景广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_62178E1E,金銮商场,department_store,shopping_mall,,,typecode_0601
category,MALL_65FC6D27,金鼎商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8A32C5F2,丽程商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_475A1ED9,天蝠商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_7EA3F6E4,萍青城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F5993C04,长平商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8C87B8D4,万豪时尚购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_74B0E29F,亨运地下商场,department_store,shopping_mall,,,typecode_0601
category,MALL_510BEA94,尚层时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_827EDD95,萍乡天虹购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_AC87EE74,萍乡美佳华商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_194FE8F2,金山角商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_1493077D,金泰地,department_store,shopping_mall,,,typecode_0601
category,MALL_CE21EBD4,金泰地D区,department_store,shopping_mall,,,typecode_0601
category,MALL_B7D9096D,金祥商务地下商场,department_store,shopping_mall,,,typecode_0601
category,MALL_8622D2C4,万丰生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_3B84139C,中炽国际商贸城,department_store,shopping_mall,,,keyword_shopping
