mall_code,name,city_name,district_name,existing_poi,status,candidate_poi_id,candidate_name,score,distance_m,need_review,action
MALL_C95C340B,儒原生活广场,泰安市,东平县,B021A0OJ2Y,matched,B021A0OJ2Y,儒原生活广场,90.0,0.0,False,kept_existing
MALL_4FD99BC4,吕明购物中心,泰安市,东平县,B0FFH0BEQH,matched,B0FFH0BEQH,吕明购物中心,90.0,0.0,False,kept_existing
MALL_C4261EC5,四合商城,泰安市,东平县,B0FFKXWDEN,matched,B0FFKXWDEN,四合商城(凤凰社区店),75.0,0.0,False,kept_existing
MALL_FDEBD48A,州城商业广场,泰安市,东平县,B021A00VPP,matched,B021A00VPP,州城商业广场,90.0,0.0,False,kept_existing
MALL_0B1234A1,德兴商城,泰安市,东平县,B0GKKKW6QN,matched,B0GKKKW6QN,德兴商城,90.0,0.0,False,kept_existing
MALL_9F344D82,梯门商场,泰安市,东平县,B021A02DOB,matched,B021A02DOB,梯门商场,90.0,0.0,False,kept_existing
MALL_AA59B26C,水泊商场,泰安市,东平县,B0FFGH36MC,matched,B0FFGH36MC,水泊商场,90.0,0.0,False,kept_existing
MALL_AB14DDFD,水浒购物广场,泰安市,东平县,B0KUD7C13F,matched,B0KUD7C13F,水浒购物广场(金茂商厦店),75.0,0.0,False,kept_existing
MALL_0AF1BEDE,汇福百货大楼,泰安市,东平县,B0G04B6OAE,matched,B0G04B6OAE,汇福百货大楼,90.0,0.0,False,kept_existing
MALL_A3B27841,祥瑞购物中心,泰安市,东平县,B0FFL5BLI5,matched,B0FFL5BLI5,祥瑞购物中心,90.0,0.0,False,kept_existing
MALL_CD58286F,金茂商厦,泰安市,东平县,B0FFF9YD5N,matched,B0FFF9YD5N,金茂商厦,90.0,0.0,False,kept_existing
MALL_D8BE7A09,靓衣轩购物中心,泰安市,东平县,B0HB4U8X75,matched,B0HB4U8X75,靓衣轩购物中心(G220店),75.0,0.0,False,kept_existing
MALL_A42B84EF,乐华商场,泰安市,宁阳县,B0FFI0O8SL,matched,B0FFI0O8SL,乐华商场,90.0,0.0,False,kept_existing
MALL_8C0A3DE4,亿丰时代广场,泰安市,宁阳县,B0FFF9XT67,matched,B0FFF9XT67,亿丰时代广场,90.0,0.0,False,kept_existing
MALL_0CC26FF6,优品春天百货,泰安市,宁阳县,B0FFHB3S8P,matched,B0FFHB3S8P,优品春天百货(宁阳店),75.0,0.0,False,kept_existing
MALL_3C9E9D89,凌云大厦,泰安市,宁阳县,B021A00PDM,matched,B021A00PDM,凌云大厦,90.0,0.0,False,kept_existing
MALL_9F2D5729,华星商场,泰安市,宁阳县,B021A01AJV,matched,B021A01AJV,华星商场,90.0,0.0,False,kept_existing
MALL_523D5B2E,华联商厦(欣街),泰安市,宁阳县,B021A00NLK,matched,B021A00NLK,华联商厦(欣街),90.0,0.0,False,kept_existing
MALL_9388040F,宁阳丰凡购物中心,泰安市,宁阳县,B0GUVYUIFP,matched,B0GUVYUIFP,宁阳丰凡购物中心(泰商亿丰时代广场店),75.0,0.0,False,kept_existing
MALL_B08A7DD3,家家美鞋服购物中心,泰安市,宁阳县,B0GRAZ3WQG,matched,B0GRAZ3WQG,家家美鞋服购物中心,90.0,0.0,False,kept_existing
MALL_2A640F95,康华购物广场,泰安市,宁阳县,B0FFH2BL45,matched,B0FFH2BL45,康华购物广场,90.0,0.0,False,kept_existing
MALL_2BA60924,惠佳购物中心,泰安市,宁阳县,B0HKDR4R3J,matched,B0HKDR4R3J,惠佳购物中心,90.0,0.0,False,kept_existing
MALL_1B4BFFD4,春常购物中心,泰安市,宁阳县,B0FFF9VNVG,matched,B0FFF9VNVG,春常购物中心,90.0,0.0,False,kept_existing
MALL_900BF801,正业百货,泰安市,宁阳县,B021A00UXX,matched,B021A00UXX,正业百货,90.0,0.0,False,kept_existing
MALL_5960D370,民生商业广场,泰安市,宁阳县,B0FFKCWO15,matched,B0FFKCWO15,民生商业广场(民生雅居店),75.0,0.0,False,kept_existing
MALL_F1300CBB,王霞商场,泰安市,宁阳县,B0FFF9VP4X,matched,B0FFF9VP4X,王霞商场,90.0,0.0,False,kept_existing
MALL_DDD4A647,蓝天商场,泰安市,宁阳县,B021A00P0W,matched,B021A00P0W,蓝天商场(欣街店),75.0,0.0,False,kept_existing
MALL_EC76E2F7,金川商城,泰安市,宁阳县,B0FFG18OVH,matched,B0FFG18OVH,金川商城,90.0,0.0,False,kept_existing
MALL_467AD214,金座生活购物广场,泰安市,宁阳县,B0G33UYJQW,matched,B0G33UYJQW,金座生活购物广场,90.0,0.0,False,kept_existing
MALL_71F9CF00,银座商城,泰安市,宁阳县,B0FFH8X6N4,matched,B0FFH8X6N4,银座商城(宁阳店),75.0,0.0,False,kept_existing
MALL_23AB80C0,锦迈隆购物中心,泰安市,宁阳县,B0FFHDM5VB,matched,B0FFHDM5VB,锦迈隆购物中心(乡饮店),75.0,0.0,False,kept_existing
MALL_E123F895,五矿泰安·LIVE购物中心,泰安市,岱岳区,B0GDXZRART,matched,B0GDXZRART,五矿泰安·LIVE购物中心,90.0,0.0,False,kept_existing
MALL_68D73BED,奥园商业广场,泰安市,岱岳区,B021A0OPZD,matched,B021A0OPZD,奥园商业广场,90.0,0.0,False,kept_existing
MALL_F9E62CFC,宇轩精品购物中心,泰安市,岱岳区,B0FFLDBCYI,matched,B0FFLDBCYI,宇轩精品购物中心,90.0,0.0,False,kept_existing
MALL_05C3FC37,怡人商城,泰安市,岱岳区,B0FFFSYYEF,matched,B0FFFSYYEF,怡人商城(满庄店),75.0,0.0,False,kept_existing
MALL_9029E21C,新天街,泰安市,岱岳区,B0FFF0ERX0,matched,B0FFF0ERX0,新天街,90.0,0.0,False,kept_existing
MALL_7A063559,时代商厦,泰安市,岱岳区,B0FFKPH8EL,matched,B0FFKPH8EL,时代商厦(泰山云集文化商业街店),75.0,0.0,False,kept_existing
MALL_9BFD58C7,望岳广场,泰安市,岱岳区,B0FFKH5ZSM,matched,B0FFKH5ZSM,望岳广场,90.0,0.0,False,kept_existing
MALL_B1595CF8,泰安光彩大市场1区,泰安市,岱岳区,B0FFL64NGX,matched,B0FFL64NGX,泰安光彩大市场1区,90.0,0.0,False,kept_existing
MALL_7C908AC0,泰安光彩大市场4区,泰安市,岱岳区,B0FFLDGK54,matched,B0FFLDGK54,泰安光彩大市场4区,90.0,0.0,False,kept_existing
MALL_1A3A0C61,泰山国际采购中心(331省道),泰安市,岱岳区,B021A0OIKP,matched,B021A0OIKP,泰山国际采购中心(331省道),90.0,0.0,False,kept_existing
MALL_12A8D7FF,泰山国际采购中心A15号楼,泰安市,岱岳区,B0IR3ZL473,matched,B0IR3ZL473,泰山国际采购中心A15号楼,90.0,0.0,False,kept_existing
MALL_A3AAC522,海普商业广场,泰安市,岱岳区,B0FFJ59V9E,matched,B0FFJ59V9E,海普商业广场,90.0,0.0,False,kept_existing
MALL_3E45E13D,爱琴海购物广场,泰安市,岱岳区,B0FFKNSTIN,matched,B0FFKNSTIN,爱琴海购物广场,90.0,0.0,False,kept_existing
MALL_1A426929,福盈商城,泰安市,岱岳区,B0HKYL4Q3J,matched,B0HKYL4Q3J,福盈商城(福盈天际店),75.0,0.0,False,kept_existing
MALL_9C9ADDF6,董白塔购物中心,泰安市,岱岳区,B0FFL1CBK4,matched,B0FFL1CBK4,董白塔购物中心,90.0,0.0,False,kept_existing
MALL_F8220C7F,购物广场,泰安市,岱岳区,B0I16OY64Y,matched,B0I16OY64Y,购物广场,0.0,0.0,True,kept_existing
MALL_AC6B70EE,金太洋百货,泰安市,岱岳区,B0JRA4FKSV,matched,B0JRA4FKSV,金太洋百货,90.0,0.0,False,kept_existing
MALL_F8D1023F,鑫世纪购物广场,泰安市,岱岳区,B0FFG6EK9B,matched,B0FFG6EK9B,鑫世纪购物广场,90.0,0.0,False,kept_existing
MALL_036CCA87,顺兴商城,泰安市,岱岳区,B0FFG0M7DT,matched,B0FFG0M7DT,顺兴商城,90.0,0.0,False,kept_existing
MALL_9EC4E508,麻塔百货楼,泰安市,岱岳区,B0FFFZK364,matched,B0FFFZK364,麻塔百货楼,90.0,0.0,False,kept_existing
MALL_E9124DAB,龙泉商城,泰安市,岱岳区,B0FFIDGMFL,matched,B0FFIDGMFL,龙泉商城(玉龙花苑店),75.0,0.0,False,kept_existing
MALL_482E6515,刘和购物广场,泰安市,新泰市,B021A02B09,matched,B021A02B09,刘和购物广场(小协镇店),75.0,0.0,False,kept_existing
MALL_E2E9CFDB,协庄综合商场,泰安市,新泰市,B021A02B4Y,matched,B021A02B4Y,协庄综合商场(靖南区店),75.0,0.0,False,kept_existing
MALL_50BCE4C0,吾悦广场,泰安市,新泰市,B0FFM7AHJD,matched,B0FFM7AHJD,吾悦广场(新泰市店),75.0,0.0,False,kept_existing
MALL_01A797E8,嘉禾购物中心,泰安市,新泰市,B0FFH8HW80,matched,B0FFH8HW80,嘉禾购物中心,90.0,0.0,False,kept_existing
MALL_17A04C44,新时代购物中心,泰安市,新泰市,B0FFH8D85Y,matched,B0FFH8D85Y,新时代购物中心,90.0,0.0,False,kept_existing
MALL_79811F18,新泰银座商城,泰安市,新泰市,B021A02D93,matched,B021A02D93,新泰银座商城,90.0,0.0,False,kept_existing
MALL_FF109380,新泰青云·邻里中心,泰安市,新泰市,B0J25SRGUH,matched,B0J25SRGUH,新泰青云·邻里中心(融城青云小镇沁园店),75.0,0.0,False,kept_existing
MALL_84BE2577,新泰青云购物中心有限公司,泰安市,新泰市,B0FFF9V2WH,matched,B0FFF9V2WH,新泰青云购物中心有限公司(汶南店),75.0,0.0,False,kept_existing
MALL_FDD51B14,新泰齐云商场有限公司,泰安市,新泰市,B021A00TDT,matched,B021A00TDT,新泰齐云商场有限公司,90.0,0.0,False,kept_existing
MALL_31E306BA,新甫银座商城,泰安市,新泰市,B021A00T8O,matched,B021A00T8O,新甫银座商城(新泰店),75.0,0.0,False,kept_existing
MALL_0DEED3FA,林桐购物中心,泰安市,新泰市,B0ID77LXPF,matched,B0ID77LXPF,林桐购物中心,90.0,0.0,False,kept_existing
MALL_18C3D54F,欧亚商城,泰安市,新泰市,B0FFM6HVW3,matched,B0FFM6HVW3,欧亚商城(新汶大街店),75.0,0.0,False,kept_existing
MALL_037B66AB,翟镇商贸城,泰安市,新泰市,B0FFF9N1HC,matched,B0FFF9N1HC,翟镇商贸城,90.0,0.0,False,kept_existing
MALL_F2E37D84,金华商场,泰安市,新泰市,B0FFJ4RCUZ,matched,B0FFJ4RCUZ,金华商场,90.0,0.0,False,kept_existing
MALL_BBC7D03D,青云购物中心,泰安市,新泰市,B021A0ODO8,matched,B021A0ODO8,青云购物中心(新矿店),75.0,0.0,False,kept_existing
MALL_9F963DF2,首伟商城,泰安市,新泰市,B0FFFZ5645,matched,B0FFFZ5645,首伟商城,90.0,0.0,False,kept_existing
MALL_FC4FE18D,鲁百商厦,泰安市,新泰市,B0FFGHLL5C,matched,B0FFGHLL5C,鲁百商厦(新泰店),75.0,0.0,False,kept_existing
MALL_2B552627,万达·泰山1545,泰安市,泰山区,B0FFKCGAZZ,matched,B0FFKCGAZZ,万达·泰山1545,90.0,0.0,False,kept_existing
MALL_69D08500,东岳商场(灵山大街),泰安市,泰山区,B021A00BHC,matched,B021A00BHC,东岳商场(灵山大街),90.0,0.0,False,kept_existing
MALL_3E5DC6A2,中百大厦(财源大街),泰安市,泰山区,B021A013TZ,matched,B021A013TZ,中百大厦(财源大街),90.0,0.0,False,kept_existing
MALL_9290441A,利得摩尔商贸城,泰安市,泰山区,B021A0OF6Q,matched,B021A0OF6Q,利得摩尔商贸城,90.0,0.0,False,kept_existing
MALL_C3BFD0A6,华泰广场,泰安市,泰山区,B021A01YRZ,matched,B021A01YRZ,华泰广场,90.0,0.0,False,kept_existing
MALL_BACD8DC0,吾悦广场,泰安市,泰山区,B0FFJ3NZ8X,matched,B0FFJ3NZ8X,吾悦广场(泰安泰山店),75.0,0.0,False,kept_existing
MALL_1FC41A0A,新时代商厦,泰安市,泰山区,B0FFFFZA73,matched,B0FFFFZA73,新时代商厦(五马店),75.0,0.0,False,kept_existing
MALL_508B3BBF,格林商城,泰安市,泰山区,B021A00GOH,matched,B021A00GOH,格林商城,90.0,0.0,False,kept_existing
MALL_8D37E2D2,泰安万达广场,泰安市,泰山区,B021A0P4T8,matched,B021A0P4T8,泰安万达广场,90.0,0.0,False,kept_existing
MALL_C0258B8F,泰安宝龙城市广场公寓,泰安市,泰山区,B021A0O09O,matched,B021A0O09O,泰安宝龙城市广场公寓(北上高大街店),75.0,0.0,False,kept_existing
MALL_742BE1DE,泰山商贸城1区,泰安市,泰山区,B021A027AD,matched,B021A027AD,泰山商贸城1区,90.0,0.0,False,kept_existing
MALL_090706FA,盛合购物广场,泰安市,泰山区,B0FFFSEQ2T,matched,B0FFFSEQ2T,盛合购物广场,90.0,0.0,False,kept_existing
MALL_9C92CDB2,金桥城,泰安市,泰山区,B0FFFFZQTN,matched,B0FFFFZQTN,金桥城,90.0,0.0,False,kept_existing
MALL_1F7CE780,金桥城C座,泰安市,泰山区,B021A0ONIK,matched,B021A0ONIK,金桥城C座,90.0,0.0,False,kept_existing
MALL_A8127387,金桥服装城A座,泰安市,泰山区,B021A0OO9W,matched,B021A0OO9W,金桥服装城A座,90.0,0.0,False,kept_existing
MALL_DF22DF3C,银座·奥特莱斯,泰安市,泰山区,B021A0OPG6,matched,B021A0OPG6,银座·奥特莱斯(泰山店),75.0,0.0,False,kept_existing
MALL_4ABF4DAD,飞龙世嘉购物中心,泰安市,泰山区,B0FFGFR7UN,matched,B0FFGFR7UN,飞龙世嘉购物中心,90.0,0.0,False,kept_existing
MALL_975AE37C,万联广场,泰安市,肥城市,B0FFH1IYSW,matched,B0FFH1IYSW,万联广场,90.0,0.0,False,kept_existing
MALL_4024C819,东方商贸城,泰安市,肥城市,B0G0DY5QVM,matched,B0G0DY5QVM,东方商贸城(聚商城店),75.0,0.0,False,kept_existing
MALL_5217FEDF,亿源购物中心,泰安市,肥城市,B0FFI167TV,matched,B0FFI167TV,亿源购物中心(崇文名苑店),75.0,0.0,False,kept_existing
MALL_821469AA,信业商厦,泰安市,肥城市,B0FFH3IF12,matched,B0FFH3IF12,信业商厦(中心店),75.0,0.0,False,kept_existing
MALL_DCEDE3D7,华天广场,泰安市,肥城市,B0FFKG22P7,matched,B0FFKG22P7,华天广场(肥城外贸华天广场店),75.0,0.0,False,kept_existing
MALL_34C7C4D4,和乐购物广场,泰安市,肥城市,B0FFH0ZXCD,matched,B0FFH0ZXCD,和乐购物广场,90.0,0.0,False,kept_existing
MALL_56C4B948,天成源购物中心,泰安市,肥城市,B0FFH6U295,matched,B0FFH6U295,天成源购物中心,90.0,0.0,False,kept_existing
MALL_2AC15FA0,尚海城,泰安市,肥城市,B0FFFOHKZV,matched,B0FFFOHKZV,尚海城,90.0,0.0,False,kept_existing
MALL_AFD1B831,新华商场(新城路),泰安市,肥城市,B021A02BXV,matched,B021A02BXV,新华商场(新城路),90.0,0.0,False,kept_existing
MALL_90819956,明珠商场,泰安市,肥城市,B021A02B2X,matched,B021A02B2X,明珠商场,90.0,0.0,False,kept_existing
MALL_812B36A5,泰和商贸城,泰安市,肥城市,B0FFG0R7TE,matched,B0FFG0R7TE,泰和商贸城,90.0,0.0,False,kept_existing
MALL_5A65FBDE,盛世佳和购物广场,泰安市,肥城市,B021A02CGJ,matched,B021A02CGJ,盛世佳和购物广场,90.0,0.0,False,kept_existing
MALL_4CB3829B,石横福山商城,泰安市,肥城市,B0GKAU248X,matched,B0GKAU248X,石横福山商城,90.0,0.0,False,kept_existing
MALL_E2B35781,肥城信业商厦,泰安市,肥城市,B0IGKHKLS3,matched,B0IGKHKLS3,肥城信业商厦(东城分店),75.0,0.0,False,kept_existing
MALL_55502E03,艺苑商场,泰安市,肥城市,B021A0OAF5,matched,B021A0OAF5,艺苑商场,90.0,0.0,False,kept_existing
MALL_10DAC2EF,隆源商场,泰安市,肥城市,B0FFFZKEME,matched,B0FFFZKEME,隆源商场,90.0,0.0,False,kept_existing
MALL_DCBBA8C6,鼎盛财源购物广场,泰安市,肥城市,B0FFFTIH1E,matched,B0FFFTIH1E,鼎盛财源购物广场,90.0,0.0,False,kept_existing
MALL_C938ADF3,丁豪广场,济南市,历下区,B02130U9YD,matched,B02130U9YD,丁豪广场,90.0,0.0,False,kept_existing
MALL_D9FBB5FE,世茂国际广场东座,济南市,历下区,B0FFH1GUBJ,matched,B0FFH1GUBJ,世茂国际广场东座,90.0,0.0,False,kept_existing
MALL_9C8DFD7E,世茂国际广场西座,济南市,历下区,B0FFFSAGW4,matched,B0FFFSAGW4,世茂国际广场西座,90.0,0.0,False,kept_existing
MALL_3CC42F46,全运村·中央广场,济南市,历下区,B0FFH1APP1,matched,B0FFH1APP1,全运村·中央广场,90.0,0.0,False,kept_existing
MALL_71B86B3F,和瑞广场,济南市,历下区,B0FFH02GVR,matched,B0FFH02GVR,和瑞广场,90.0,0.0,False,kept_existing
MALL_79E3E085,山东手造展示体验中心,济南市,历下区,B0FFJH4LN2,matched,B0FFJH4LN2,山东手造展示体验中心,90.0,0.0,False,kept_existing
MALL_A5BC13A1,恒祺广场,济南市,历下区,B0HA5AMUMM,matched,B0HA5AMUMM,恒祺广场,90.0,0.0,False,kept_existing
MALL_6077CFF0,恒隆广场-西翼,济南市,历下区,B0FFF3L3V4,matched,B0FFF3L3V4,恒隆广场-西翼,90.0,0.0,False,kept_existing
MALL_D7235EF2,明湖湾,济南市,历下区,B0FFFENQ4S,matched,B0FFFENQ4S,明湖湾,90.0,0.0,False,kept_existing
MALL_F9D3CE2C,济南万象城,济南市,历下区,B0FFI7SWPH,matched,B0FFI7SWPH,济南万象城,90.0,0.0,False,kept_existing
MALL_2544CEAA,济南恒隆广场,济南市,历下区,B021307TLV,matched,B021307TLV,济南恒隆广场,90.0,0.0,False,kept_existing
MALL_FE5956B0,济南恒隆广场东翼,济南市,历下区,B0FFF3NH23,matched,B0FFF3NH23,济南恒隆广场东翼,90.0,0.0,False,kept_existing
MALL_AF0A0C58,济南高新万达广场,济南市,历下区,B0FFFFMYLV,matched,B0FFFFMYLV,济南高新万达广场,90.0,0.0,False,kept_existing
MALL_CC929B2A,济高·世茂芯环中心,济南市,历下区,B0J0CCCS81,matched,B0J0CCCS81,济高·世茂芯环中心,90.0,0.0,False,kept_existing
MALL_C9EB268B,美莲广场,济南市,历下区,B0FFFDXC3Z,matched,B0FFFDXC3Z,美莲广场,90.0,0.0,False,kept_existing
MALL_7C072BD0,老东门万货汇购物广场,济南市,历下区,B0213079JT,matched,B0213079JT,老东门万货汇购物广场,90.0,0.0,False,kept_existing
MALL_1712AB32,贵和购物中心,济南市,历下区,B0213074RW,matched,B0213074RW,贵和购物中心,90.0,0.0,False,kept_existing
MALL_2056D881,银座商城,济南市,历下区,B021306WCA,matched,B021306WCA,银座商城,90.0,0.0,False,kept_existing
MALL_9D7B4BC5,鲁商广场,济南市,历下区,B0JD151WC8,matched,B0JD151WC8,鲁商广场,90.0,0.0,False,kept_existing
MALL_D8CFEF47,龙湖济南奥体天街,济南市,历下区,B0FFL05CN6,matched,B0FFL05CN6,龙湖济南奥体天街,90.0,0.0,False,kept_existing
MALL_94D9A596,万虹广场,济南市,历城区,B0FFG9VER7,matched,B0FFG9VER7,万虹广场,90.0,0.0,False,kept_existing
MALL_46E3550E,东城供销商厦,济南市,历城区,B02130U9OY,matched,B02130U9OY,东城供销商厦,90.0,0.0,False,kept_existing
MALL_FE1D5F28,供销商城(坝王路),济南市,历城区,B02130U3BY,matched,B02130U3BY,供销商城(坝王路),90.0,0.0,False,kept_existing
MALL_E1EBBB0B,供销社商场,济南市,历城区,B0FFH1VL6F,matched,B0FFH1VL6F,供销社商场(嘉普购物广场店),75.0,0.0,False,kept_existing
MALL_A714D923,华山环宇城,济南市,历城区,B0IB77CR34,matched,B0IB77CR34,华山环宇城,90.0,0.0,False,kept_existing
MALL_BC6DF95A,嘉普商城,济南市,历城区,B0FFI0WJ54,matched,B0FFI0WJ54,嘉普商城,90.0,0.0,False,kept_existing
MALL_021E1D9D,嘉普购物广场(金丰山庄西南),济南市,历城区,B021307PB4,matched,B021307PB4,嘉普购物广场(金丰山庄西南),90.0,0.0,False,kept_existing
MALL_D360F024,城投凤鸣广场,济南市,历城区,B0H23UQR8U,matched,B0H23UQR8U,城投凤鸣广场,90.0,0.0,False,kept_existing
MALL_BCA906E8,济南印象城,济南市,历城区,B0FFKDSNRV,matched,B0FFKDSNRV,济南印象城,90.0,0.0,False,kept_existing
MALL_D6DBC4F3,济南融创茂,济南市,历城区,B0FFL95BF6,matched,B0FFL95BF6,济南融创茂,90.0,0.0,False,kept_existing
MALL_D59FDA6E,济南首创奥特莱斯,济南市,历城区,B0FFHYOL74,matched,B0FFHYOL74,济南首创奥特莱斯,90.0,0.0,False,kept_existing
MALL_E7CD8EC4,济南龙湖北宸天街,济南市,历城区,B0FFJ3851F,matched,B0FFJ3851F,济南龙湖北宸天街,90.0,0.0,False,kept_existing
MALL_8AC1A0E9,环联东方商贸城C区,济南市,历城区,B0FFGY08I1,matched,B0FFGY08I1,环联东方商贸城C区,90.0,0.0,False,kept_existing
MALL_D07A9A0B,环联东方商贸城D区,济南市,历城区,B0FFGXZLOO,matched,B0FFGXZLOO,环联东方商贸城D区,90.0,0.0,False,kept_existing
MALL_A5CEFD50,百联奥特莱斯广场(济南∙高新),济南市,历城区,B0FFJ1BRD7,matched,B0FFJ1BRD7,百联奥特莱斯广场(济南∙高新),90.0,0.0,False,kept_existing
MALL_8F00272E,荣盛广场,济南市,历城区,B0GRRHJ9F5,matched,B0GRRHJ9F5,荣盛广场,90.0,0.0,False,kept_existing
MALL_4FC57EDD,银座,济南市,历城区,B0J0DZFQXI,matched,B0J0DZFQXI,银座(唐冶中心文化店),75.0,0.0,False,kept_existing
MALL_A6093718,银座新辰天地,济南市,历城区,B0JA2ZCWGK,matched,B0JA2ZCWGK,银座新辰天地,90.0,0.0,False,kept_existing
MALL_75196C2D,银座生活广场,济南市,历城区,B0FFM9FCKA,matched,B0FFM9FCKA,银座生活广场(中铁逸都店),75.0,0.0,False,kept_existing
MALL_1E921060,鲁商金茂国际社区,济南市,历城区,B0G35CX0HH,matched,B0G35CX0HH,鲁商金茂国际社区,90.0,0.0,False,kept_existing
MALL_87462F41,商河县百货大楼,济南市,商河县,B0213074PM,matched,B0213074PM,商河县百货大楼,90.0,0.0,False,kept_existing
MALL_33D4FD35,商河远洋未来广场,济南市,商河县,B0GR17YA76,matched,B0GR17YA76,商河远洋未来广场,90.0,0.0,False,kept_existing
MALL_2CE9019E,宏盛,济南市,商河县,B0H3YS5GCX,matched,B0H3YS5GCX,宏盛,90.0,0.0,False,kept_existing
MALL_36E205A7,宏盛怀仁商贸中心,济南市,商河县,B0FFK1HO1M,matched,B0FFK1HO1M,宏盛怀仁商贸中心(宏盛购物广场店),75.0,0.0,False,kept_existing
MALL_4429631B,展旺商贸城,济南市,商河县,B0FFG0K5OO,matched,B0FFG0K5OO,展旺商贸城,90.0,0.0,False,kept_existing
MALL_E70E4622,幸福里商城,济南市,商河县,B0FFFYGQJE,matched,B0FFFYGQJE,幸福里商城(玉凯路店),75.0,0.0,False,kept_existing
MALL_0641AC48,龙桑商贸大世界,济南市,商河县,B0213081F1,matched,B0213081F1,龙桑商贸大世界,90.0,0.0,False,kept_existing
MALL_2339DFA5,K88南益·名泉广场东座,济南市,天桥区,B0FFKV9L2H,matched,B0FFKV9L2H,K88南益·名泉广场东座(K88南益·名泉广场店),75.0,0.0,False,kept_existing
